,X,Condition,Price,Model_Year,Mileage,Exterior_Color,Make,Type,Feedback_Perc,N_Reviews,Seller_Status,Auction,Buy_Now,num_pos_words,uses_excl,all_caps,has_warranty,review_polarity,review_positivity
4590,4590,Used,10671.88,2016,900,blue,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4591,4591,Used,5396.9,2010,6635,blue,Kawasaki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4592,4592,Used,16400.62,2015,12437,black,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4593,4593,Used,4285.14,2007,11797,red,Kawasaki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4594,4594,Used,6487.28,2010,11186,black,Kawasaki,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4595,4595,Used,7594.68,2012,7956,other,Yamaha,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4596,4596,Used,5912.68,2014,2063,green,Kawasaki,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4597,4597,Used,27606.31,2015,2789,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4598,4598,Used,4861.8,2014,3713,other,Yamaha,Gasoline,100,60,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4599,4599,Used,9790.26,2016,9801,black,Honda,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4600,4600,Used,31587.14,2016,1812,red,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4601,4601,Used,16513.93,2014,15109,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4602,4602,Used,29443.15,2014,6965,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4603,4603,Used,3397.58,2005,16852,other,Yamaha,Gasoline,100,152,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4604,4604,Used,12388.84,2008,16588,other,Harley-Davidson,Gasoline,8.8,450,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4605,4605,Used,7587.06,2004,5345,blue,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4606,4606,New,10228.9,2017,2,white,Indian,Gasoline,100,501,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4607,4607,Used,13094.59,2015,14633,black,Harley-Davidson,Cruiser,100,163,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4608,4608,Used,16321.45,2015,5680,blue,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4609,4609,Used,7025,2007,20953,other,Kawasaki,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4610,4610,Used,8562.73,2000,20814,yellow,Other,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4611,4611,New,26466,2017,7,black,BMW,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4612,4612,Used,20227.71,2016,3810,red,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4613,4613,Used,8133.39,2007,14052,other,Suzuki,Gasoline,100,152,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4614,4614,Used,7270.2,2012,7118,red,Yamaha,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4615,4615,Used,8688.26,2012,23479,blue,Yamaha,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4616,4616,Used,9545.11,2010,29127,black,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4617,4617,Used,12017.73,2013,748,blue,Suzuki,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4618,4618,Used,18294.96,2013,7286,orange,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4619,4619,Used,7613.13,2015,3559,grey,Kawasaki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4620,4620,Used,5931.06,2014,26738,black,Harley-Davidson,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4621,4621,Used,20485.91,2015,5567,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4622,4622,Used,12528.86,2001,13760,grey,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4623,4623,Used,9780.95,2010,15141,red,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4624,4624,Used,19144.54,2011,21203,other,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4625,4625,Used,13099.1,2014,11852,red,Suzuki,Gasoline,100,152,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4626,4626,Used,11997,2012,9796,other,Suzuki,Gasoline,100,152,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4627,4627,Used,17510.29,2015,4729,black,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4628,4628,Used,2950.54,2003,22835,blue,Yamaha,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4629,4629,Used,13989.74,2015,1489,grey,Ural,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4630,4630,Used,4278.51,2011,32840,white,BMW,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4631,4631,New,15400,2017,0,black,Triumph,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4632,4632,Used,6817.9,2016,76,black,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4633,4633,Used,12564.96,2013,1987,grey,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4634,4634,Used,13591.79,2013,13644,red,Honda,Gasoline,100,501,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4635,4635,Used,2950.54,2003,22835,blue,Yamaha,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4636,4636,Used,4278.51,2011,32840,white,BMW,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4637,4637,New,15400,2017,0,black,Triumph,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4638,4638,Used,6817.9,2016,76,black,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4639,4639,Used,12564.96,2013,1987,grey,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4640,4640,Used,15344,2016,12,black,Harley-Davidson,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4641,4641,Used,30320,1980,12083,green,Ducati,Gasoline,8.6,2251,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4642,4642,Used,7025,2007,20953,other,Kawasaki,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4643,4643,Used,7030.26,2009,18463,black,Suzuki,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4644,4644,Used,8227,2005,1,other,NA,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4645,4645,Used,26268.05,2015,17303,other,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4646,4646,Used,7955.94,2015,2042,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4647,4647,Used,4056.54,2010,2406,black,Triumph,Cruiser,3.4,738,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4648,4648,Used,10336.04,2011,15466,red,Yamaha,Sport Bike,100,163,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4649,4649,Used,7613.13,2015,3559,grey,Kawasaki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4650,4650,Used,8795.6,2017,82,red,Harley-Davidson,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4651,4651,Used,12273.71,2003,8474,other,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4652,4652,Used,11722.33,2005,30664,other,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4653,4653,Used,8724.74,2013,13935,grey,Yamaha,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4654,4654,Used,24467.67,2016,772,white,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4655,4655,Used,8708,2013,3985,black,Suzuki,Gasoline,100,152,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4656,4656,Used,9259.59,2014,4149,black,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4657,4657,Used,11975.85,2007,14841,black,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4658,4658,Used,11126.43,2014,860,green,Kawasaki,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4659,4659,Used,10367.35,2012,1280,green,Yamaha,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4660,4660,Used,7032.57,2012,26716,blue,Yamaha,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4661,4661,Used,10303.22,2004,4000,black,Other,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4662,4662,Used,15738.01,2014,3027,orange,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4663,4663,Used,17849.83,2015,3764,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4664,4664,Used,6973.41,2010,2163,blue,Harley-Davidson,Gasoline,100,28,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4665,4665,Used,10383.1,2016,380,grey,BMW,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4666,4666,Used,13670.42,2015,1716,black,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4667,4667,Used,8386.85,2015,2454,grey,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4668,4668,Used,10287.69,2012,16837,white,Kawasaki,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4669,4669,Used,8683.33,2012,24755,other,Kawasaki,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4670,4670,Used,9901.46,2005,8688,other,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4671,4671,Used,31180.87,2016,1185,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4672,4672,Used,6349.19,2012,10901,black,Yamaha,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4673,4673,Used,9657.91,2006,20105,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4674,4674,Used,15296.16,2017,21,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4675,4675,Used,9785.77,2007,11080,white,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4676,4676,New,18575.8,2016,7,black,Ducati,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4677,4677,Used,10916.78,2016,3017,other,Harley-Davidson,Gasoline,100,28,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4678,4678,New,18836.4,2017,4,black,Indian,Gasoline,100,501,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4679,4679,New,25328.6,2017,4,red,Indian,Gasoline,100,501,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4680,4680,Used,20128.91,2012,11041,white,Harley-Davidson,Standard,6.4,992,Private Seller,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4681,4681,Used,12908.18,2013,4366,black,Triumph,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4682,4682,Used,8414.25,2014,1293,black,Honda,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4683,4683,Used,11457.87,2012,3306,black,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4684,4684,Used,17448.97,2013,6655,black,Harley-Davidson,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4685,4685,Used,4354.92,2006,13684,other,Kawasaki,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4686,4686,Used,28912.89,2014,8732,orange,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4687,4687,Used,8506.35,2016,1159,blue,Suzuki,Gasoline,100,152,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4688,4688,New,26301,2017,0,black,BMW,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4689,4689,Used,4069.17,2003,3544,yellow,Suzuki,Gasoline,100,152,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4690,4690,Used,3733.62,2008,16773,other,Suzuki,Gasoline,100,152,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4691,4691,New,18575.8,2016,7,black,Ducati,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4692,4692,Used,5421.01,2015,1618,black,Harley-Davidson,Gasoline,100,28,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4693,4693,New,18836.4,2017,4,black,Indian,Gasoline,100,501,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4694,4694,Used,11115.08,2012,11869,red,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4695,4695,New,17479,2017,7,grey,BMW,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4696,4696,New,25328.6,2017,4,red,Indian,Gasoline,100,501,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4697,4697,Used,20128.91,2012,11041,white,Harley-Davidson,Standard,6.4,992,Private Seller,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4698,4698,Used,4505.54,2009,16909,other,Yamaha,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4699,4699,Used,19870,2015,77,other,Harley-Davidson,Standard,6.4,992,Private Seller,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4700,4700,Used,17499,2016,42,red,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4701,4701,Used,14208.68,2015,5555,black,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4702,4702,Used,10822.08,2002,10856,yellow,Other,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4703,4703,Used,5924.44,2008,27061,black,Yamaha,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4704,4704,Used,16485.8,2008,7044,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4705,4705,Used,12520.9,2006,82914,blue,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4706,4706,New,18575.8,2016,7,red,Ducati,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4707,4707,New,13530,2017,0,red,Triumph,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4708,4708,Used,23258.61,2016,3393,blue,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4709,4709,Used,8414.25,2014,1293,black,Honda,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4710,4710,Used,8676.97,2008,21012,other,Suzuki,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4711,4711,Used,17946.04,2007,6372,other,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4712,4712,Used,27334.8,2015,5909,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4713,4713,Used,20872.51,2013,9552,red,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4714,4714,Used,8704,2013,3829,red,Suzuki,Standard,100,518,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4715,4715,Used,12112.65,2014,9275,blue,Yamaha,Sport Bike,100,163,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4716,4716,Used,5928.71,2008,27431,blue,BMW,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4717,4717,Used,10333.35,2009,21060,other,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4718,4718,Used,9249.83,2013,9016,black,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4719,4719,Used,6581.5,2004,0,green,Other,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4720,4720,Used,26022.35,2015,2777,red,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4721,4721,Used,11236.7,2012,7678,black,Suzuki,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4722,4722,Used,9221.93,2004,24282,red,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4723,4723,New,6048.9,2017,0,green,Other,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4724,4724,New,17956.4,2017,4,black,Indian,Gasoline,100,501,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4725,4725,New,15609,2017,7,black,BMW,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4726,4726,New,13640,2017,0,green,Triumph,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4727,4727,Used,18899.58,2014,28048,black,Harley-Davidson,Standard,6.4,992,Private Seller,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4728,4728,Used,28218.97,2014,807,other,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4729,4729,Used,18278.17,2013,39076,other,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4730,4730,Used,15580.3,2011,21170,black,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4731,4731,Used,9261.63,2013,2772,blue,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4732,4732,Used,14640.57,2008,57462,red,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4733,4733,Used,7706.04,2012,100202,blue,Harley-Davidson,Touring,8.6,1122,other,FALSE,FALSE,1,FALSE,FALSE,FALSE,0.5,0.5
4734,4734,Used,18595.86,2014,16376,black,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4735,4735,Used,18595.86,2014,16376,black,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4736,4736,New,25122.65,2016,184,black,BMW,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4737,4737,New,13640,2017,0,green,Triumph,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4738,4738,Used,9609.47,2016,155,other,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4739,4739,Used,8121.53,2005,30846,white,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4740,4740,Used,6513.94,2013,2199,black,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4741,4741,Used,10749.48,2014,2840,red,Yamaha,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4742,4742,Used,5375.33,2007,20274,black,Kawasaki,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4743,4743,Used,12573.94,2015,2494,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4744,4744,Used,16753.05,2010,19126,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4745,4745,Used,28395.14,2016,4676,red,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4746,4746,Used,30116.82,2016,2650,other,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4747,4747,Used,23642.28,2015,17815,white,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4748,4748,Used,3182.9,2002,5433,black,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4749,4749,New,28450.4,2017,4,black,Indian,Gasoline,100,501,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4750,4750,New,6048.9,2017,0,green,Other,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4751,4751,Used,39501.2,2016,14327,blue,Harley-Davidson,Gasoline,100,28,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4752,4752,Used,9562.03,2010,18897,black,Harley-Davidson,Cruiser,100,163,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4753,4753,Used,12942.45,2016,115,black,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4754,4754,Used,18201.71,2013,10091,black,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4755,4755,Used,21941.94,2017,214,blue,Harley-Davidson,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4756,4756,Used,6469.83,2008,42900,yellow,Honda,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4757,4757,Used,13644.56,2015,578,orange,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4758,4758,Used,44251.32,2016,3960,red,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4759,4759,Used,13848.48,2009,70807,other,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4760,4760,Used,38948.59,2015,7371,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4761,4761,Used,3727.68,2005,16678,blue,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4762,4762,New,13255,2017,0,other,Triumph,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4763,4763,Used,7373.41,2011,11488,black,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4764,4764,New,16500,2017,0,black,Triumph,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4765,4765,New,6267.9,2016,0,other,Other,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4766,4766,New,17479,2017,7,grey,BMW,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4767,4767,Used,14214.14,2015,3216,other,Harley-Davidson,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4768,4768,Used,13785.89,2009,18232,red,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4769,4769,Used,14087.82,2016,1350,blue,Harley-Davidson,Gasoline,50,397,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4770,4770,Used,6488.23,2011,19293,white,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4771,4771,Used,11806.75,2005,33681,black,Harley-Davidson,Gasoline,100,532,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4772,4772,Used,5419.65,2016,1458,red,Kawasaki,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4773,4773,Used,3752.84,2014,5250,other,Honda,Gasoline,100,1452,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4774,4774,Used,20349,2016,0,other,Other,Gasoline,100,60,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4775,4775,Used,6471.62,2011,23252,black,Honda,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4776,4776,Used,14384.23,2008,26722,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4777,4777,Used,3836.91,2009,9179,other,Suzuki,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4778,4778,Used,5364.78,2004,22973,red,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4779,4779,Used,15688.38,2006,20458,black,Harley-Davidson,Gasoline,100,4,other,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0
4780,4780,Used,6494.53,2012,12538,white,Suzuki,Standard,100,1978,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4781,4781,Used,10888.27,2011,12375,red,Ducati,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4782,4782,New,18148.9,2017,0,other,Ural,Gasoline,100,161,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
4783,4783,Used,12007.26,2014,3374,red,Yamaha,Sport Bike,100,163,other,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0
